image_path,mask_path
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_35_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_35_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_35_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_35_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_36_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_36_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_36_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_36_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_37_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_37_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_37_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_37_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_38_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_38_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_38_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_38_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_39_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_39_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_39_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_39_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_3_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_3_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_3_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_3_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_40_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_40_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_40_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_40_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_41_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_41_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_41_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_41_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_42_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_42_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_42_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_42_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_43_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_43_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_43_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_43_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_44_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_44_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_44_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_44_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_45_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_45_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_45_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_45_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_46_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_46_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_46_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_46_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_47_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_47_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_47_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_47_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_48_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_48_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_48_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_48_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_49_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_49_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_49_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_49_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_4_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_4_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_4_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_4_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_50_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_50_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_50_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_50_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_51_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_51_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_51_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_51_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_52_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_52_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_52_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_52_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_53_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_53_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_53_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_53_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_54_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_54_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_54_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_54_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_55_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_55_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_55_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_55_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_56_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_56_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_56_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_56_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_57_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_57_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_57_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_57_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_58_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_58_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_58_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_58_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_59_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_59_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_59_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_59_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_5_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_5_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_5_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_5_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_60_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_60_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_60_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_60_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_61_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_61_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_61_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_61_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_62_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_62_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_62_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_62_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_63_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_63_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_63_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_63_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_64_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_64_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_64_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_64_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_65_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_65_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_65_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_65_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_66_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_66_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_66_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_66_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_67_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_67_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_67_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_67_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_68_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_68_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_68_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_68_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_69_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_69_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_69_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_69_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_6_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_6_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_6_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_6_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_70_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_70_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_70_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_70_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_71_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_71_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_71_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_71_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_72_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_72_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_72_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_72_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_73_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_73_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_73_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_73_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_74_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_74_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_74_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_74_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_75_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_75_coronal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_75_sagittal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_75_sagittal.nii
C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_img\015_positive_01015_1_2024-02-15_76_coronal.jpg,C:\Beyond_vision\semi_supervised learning GAN\semi_supervised learning GAN\dataset\0.05\labelled_msk\015_positive_01015_1_2024-02-15_76_coronal.nii
